Year	FT_ID	LU_ID	Popsize
8	10	4	5
8	10	5	0
8	11	0	8048
8	11	1	66539
8	11	2	1620
8	11	3	51904
8	11	4	186
8	11	5	0
8	12	0	0
8	12	1	6666
8	12	2	271144
8	12	3	18159
8	12	4	4576
8	12	5	0
8	13	0	7292
8	13	1	165867
8	13	2	2551
8	13	3	173053
8	13	4	158
8	13	5	0
8	14	0	5433
8	14	1	141699
8	14	2	1799
8	14	3	141197
8	14	4	129
8	14	5	0
8	15	0	5182
8	15	1	136968
8	15	2	1478
8	15	3	119089
8	15	4	106
8	15	5	0
8	2	0	0
8	2	1	2997
8	2	2	42247
8	2	3	2554
8	2	4	2882
8	2	5	0
8	3	0	220
8	3	1	3756
8	3	2	58
8	3	3	1242
8	3	4	0
8	3	5	0
8	4	0	83
8	4	1	3261
8	4	2	52
8	4	3	739
8	4	4	2
8	4	5	0
8	5	0	5497
8	5	1	28314
8	5	2	1238
8	5	3	15060
8	5	4	162
8	5	5	0
8	6	0	0
8	6	1	7902
8	6	2	247417
8	6	3	10611
8	6	4	9547
8	6	5	0
8	7	0	0
8	7	1	203
8	7	2	12840
8	7	3	1055
8	7	4	31
8	7	5	0
8	8	0	10945
8	8	1	100463
8	8	2	2554
8	8	3	75155
8	8	4	324
8	8	5	0
8	9	0	14131
8	9	1	102336
8	9	2	2429
8	9	3	73993
8	9	4	404
8	9	5	0
9	1	0	0
9	1	1	4550
9	1	2	136835
9	1	3	4306
9	1	4	7552
9	1	5	0
9	10	0	206
9	10	1	3903
9	10	2	81
9	10	3	7325
9	10	4	2
9	10	5	0
9	11	0	7505
9	11	1	58036
9	11	2	853
9	11	3	44438
9	11	4	133
9	11	5	0
9	12	0	0
9	12	1	4324
9	12	2	281755
9	12	3	12747
9	12	4	4646
9	12	5	0
9	13	0	6081
9	13	1	147515
9	13	2	1665
9	13	3	159888
9	13	4	121
9	13	5	0
9	14	0	4513
9	14	1	124235
9	14	2	1107
9	14	3	128892
9	14	4	95
9	14	5	0
9	15	0	4311
9	15	1	119396
9	15	2	888
9	15	3	107673
9	15	4	68
9	15	5	0
9	2	0	0
9	2	1	2063
9	2	2	43776
9	2	3	1722
9	2	4	2946
9	2	5	0
9	3	0	180
9	3	1	3283
9	3	2	39
9	3	3	772
9	3	4	1
9	3	5	0
9	4	0	65
9	4	1	2827
9	4	2	19
9	4	3	490
9	4	4	1
9	4	5	0
9	5	0	5034
9	5	1	25153
9	5	2	721
9	5	3	12691
9	5	4	138
9	5	5	0
9	6	0	0
9	6	1	6203
9	6	2	271159
9	6	3	8136
9	6	4	10097
9	6	5	0
9	7	0	0
9	7	1	84
9	7	2	10703
9	7	3	567
9	7	4	21
9	7	5	0
9	8	0	10150
9	8	1	90163
9	8	2	1487
9	8	3	66843
9	8	4	251
9	8	5	0
9	9	0	13306
9	9	1	92334
9	9	2	1439
9	9	3	65288
9	9	4	326
9	9	5	0
10	1	0	0
10	1	1	6290
10	1	2	213120
10	1	3	6233
10	1	4	11216
10	1	5	0
10	10	0	235
10	10	1	5067
10	10	2	96
10	10	3	8931
10	10	4	2
10	10	5	0
10	11	0	10252
10	11	1	78997
10	11	2	1041
10	11	3	58880
10	11	4	188
10	11	5	0
10	12	0	0
10	12	1	5346
10	12	2	418520
10	12	3	16271
10	12	4	6671
10	12	5	0
10	13	0	7998
10	13	1	205837
10	13	2	2423
10	13	3	227134
10	13	4	150
10	13	5	0
10	14	0	5864
10	14	1	170686
10	14	2	1568
10	14	3	181859
10	14	4	134
10	14	5	0
10	15	0	5550
10	15	1	163705
10	15	2	1251
10	15	3	151078
10	15	4	95
10	15	5	0
10	2	0	0
10	2	1	2424
10	2	2	62263
10	2	3	2148
10	2	4	4067
10	2	5	0
10	3	0	249
10	3	1	4316
10	3	2	59
10	3	3	923
10	3	4	1
10	3	5	0
10	4	0	82
10	4	1	3661
10	4	2	39
10	4	3	548
10	4	4	0
10	4	5	0
10	5	0	6801
10	5	1	33308
10	5	2	850
10	5	3	16821
10	5	4	174
10	5	5	0
10	6	0	0
10	6	1	8890
10	6	2	419984
10	6	3	11825
10	6	4	15466
10	6	5	0
10	7	0	0
10	7	1	60
10	7	2	13226
10	7	3	589
10	7	4	24
10	7	5	0
10	8	0	14174
10	8	1	126257
10	8	2	1956
10	8	3	92041
10	8	4	334
10	8	5	0
10	9	0	18576
10	9	1	129640
10	9	2	1850
10	9	3	89241
10	9	4	422
10	9	5	0
11	1	0	0
11	1	1	6989
11	1	2	275602
11	1	3	6903
11	1	4	14116
11	1	5	0
11	10	0	241
11	10	1	5084
11	10	2	93
11	10	3	7848
11	10	4	0
11	10	5	0
11	11	0	11185
11	11	1	84249
11	11	2	880
11	11	3	62027
11	11	4	190
11	11	5	0
11	12	0	0
11	12	1	4711
11	12	2	483153
11	12	3	15519
11	12	4	7484
11	12	5	0
11	13	0	8032
11	13	1	217845
11	13	2	2291
11	13	3	240362
11	13	4	127
11	13	5	0
11	14	0	5865
11	14	1	178921
11	14	2	1541
11	14	3	192466
11	14	4	119
11	14	5	0
11	15	0	5485
11	15	1	170963
11	15	2	1139
11	15	3	159418
11	15	4	72
11	15	5	0
11	2	0	0
11	2	1	2378
11	2	2	75631
11	2	3	2070
11	2	4	4820
11	2	5	0
11	3	0	256
11	3	1	4464
11	3	2	45
11	3	3	829
11	3	4	7
11	3	5	0
11	4	0	93
11	4	1	3827
11	4	2	48
11	4	3	473
11	4	4	0
11	4	5	0
11	5	0	7712
11	5	1	36524
11	5	2	652
11	5	3	18261
11	5	4	182
11	5	5	0
11	6	0	0
11	6	1	9549
11	6	2	517711
11	6	3	13192
11	6	4	18699
11	6	5	0
11	7	0	0
11	7	1	27
11	7	2	12637
11	7	3	498
11	7	4	19
11	7	5	0
11	8	0	15465
11	8	1	136030
11	8	2	1634
11	8	3	97906
11	8	4	316
11	8	5	0
11	9	0	20315
11	9	1	140933
11	9	2	1511
11	9	3	94206
11	9	4	390
11	9	5	0
12	1	0	0
12	1	1	7232
12	1	2	326256
12	1	3	7410
12	1	4	16238
12	1	5	0
12	10	0	229
12	10	1	4740
12	10	2	63
12	10	3	6613
12	10	4	0
12	10	5	0
12	11	0	11514
12	11	1	83897
12	11	2	731
12	11	3	60389
12	11	4	178
12	11	5	0
12	12	0	0
12	12	1	3966
12	12	2	499613
12	12	3	13355
12	12	4	7717
12	12	5	0
12	13	0	7457
12	13	1	214205
12	13	2	1993
12	13	3	239878
12	13	4	129
12	13	5	0
12	14	0	5422
12	14	1	174138
12	14	2	1268
12	14	3	191735
12	14	4	117
12	14	5	0
12	15	0	5122
12	15	1	166376
12	15	2	1010
12	15	3	158554
12	15	4	62
12	15	5	0
12	2	0	0
12	2	1	2218
12	2	2	84450
12	2	3	1891
12	2	4	5354
12	2	5	0
12	3	0	257
12	3	1	4335
12	3	2	35
12	3	3	661
12	3	4	2
12	3	5	0
12	4	0	88
12	4	1	3687
12	4	2	31
12	4	3	392
12	4	4	0
12	4	5	0
12	5	0	8101
12	5	1	37027
12	5	2	430
12	5	3	18542
12	5	4	145
12	5	5	0
12	6	0	0
12	6	1	9636
12	6	2	576675
12	6	3	13111
12	6	4	20640
12	6	5	0
12	7	0	0
12	7	1	6
12	7	2	10898
12	7	3	296
12	7	4	15
12	7	5	0
12	8	0	15752
12	8	1	137712
12	8	2	1208
12	8	3	96822
12	8	4	258
12	8	5	0
12	9	0	20869
12	9	1	142548
12	9	2	1201
12	9	3	92902
12	9	4	323
12	9	5	0
13	1	0	0
13	1	1	7327
13	1	2	368811
13	1	3	7623
13	1	4	18261
13	1	5	0
13	10	0	205
13	10	1	4360
13	10	2	58
13	10	3	5539
13	10	4	1
13	10	5	0
13	11	0	11271
13	11	1	82021
13	11	2	590
13	11	3	58120
13	11	4	137
13	11	5	0
13	12	0	0
13	12	1	3360
13	12	2	483354
13	12	3	11276
13	12	4	7534
13	12	5	0
13	13	0	6823
13	13	1	208288
13	13	2	2008
13	13	3	237327
13	13	4	133
13	13	5	0
13	14	0	4948
13	14	1	167279
13	14	2	1154
13	14	3	188700
13	14	4	79
13	14	5	0
13	15	0	4696
13	15	1	159029
13	15	2	876
13	15	3	155933
13	15	4	44
13	15	5	0
13	2	0	0
13	2	1	2052
13	2	2	90052
13	2	3	1779
13	2	4	5780
13	2	5	0
13	3	0	226
13	3	1	4152
13	3	2	38
13	3	3	522
13	3	4	2
13	3	5	0
13	4	0	75
13	4	1	3532
13	4	2	37
13	4	3	307
13	4	4	3
13	4	5	0
13	5	0	8332
13	5	1	37072
13	5	2	362
13	5	3	18221
13	5	4	107
13	5	5	0
13	6	0	0
13	6	1	9508
13	6	2	607785
13	6	3	13056
13	6	4	21570
13	6	5	0
13	7	0	0
13	7	1	3
13	7	2	9062
13	7	3	234
13	7	4	18
13	7	5	0
13	8	0	15470
